0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,target
12.0,12.0,14.0,10.0,19.0,22.0,15.0,12.0,53.0,26.0,25.0,29.0,45.0,28.0,40.0,21.0,19.0,23.0,16.0,35.0,32.0,14.0,18.0,37.0,30.0,0.0,12.0,21.0,17.0,9.0,17.0,6.0,6.0,42.0,8.0,10.0,14.0,3.0,15.0,28.0,17.0,9.0,25.65,60.606,78.54,411.06,0.0,0.0,0.0,1.3781,1.3395,2.5867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43232,1.32993,0.0,1.31863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46525,0.0,1.24036,1.22293,0.0,1
12.0,9.0,10.0,14.0,23.0,14.0,24.0,16.0,36.0,31.0,41.0,14.0,22.0,12.0,18.0,29.0,21.0,52.0,7.0,34.0,59.0,18.0,26.0,39.0,98.0,89.0,12.0,23.0,89.0,19.0,22.0,8.0,9.0,48.0,7.0,11.0,16.0,2.0,21.0,15.0,24.0,10.0,25.2,81.03,45.9,99.2,0.0,0.0,1.86799,2.81793,3.36647,3.09999,0.0,0.0,1.56496,1.73037,1.39754,0.0,2.41709,2.44881,2.21779,0.0,1.45076,1.50032,1.51903,1.33929,2.39549,1.4157,1.39817,1.60866,0.0,0.0,0.0,2.69275,0.0,1.39856,1.90317,3.08167,2.9694,1.43008,1
13.0,19.0,17.0,15.0,8.0,11.0,21.0,14.0,21.0,15.0,18.0,66.0,18.0,79.0,554.0,31.0,0.0,21.0,14.0,18.0,33.0,11.0,47.0,28.0,36.0,0.0,8.0,16.0,24.0,3.0,12.0,9.0,9.0,43.0,8.0,14.0,12.0,5.0,17.0,22.0,21.0,14.0,25.15,51.06,49.98,75.64,0.0,0.0,2.5231,2.16094,2.79149,2.02177,1.81494,3.29381,2.66989,2.5873,1.35297,0.0,2.18105,1.76082,1.57958,0.0,0.0,2.33676,2.42208,2.07811,4.05408,1.75835,2.15179,2.21065,1.68438,0.0,0.0,0.0,1.47532,1.74026,3.14969,1.73089,1.85641,0.0,1
13.0,11.0,16.0,20.0,14.0,16.0,18.0,14.0,15.0,20.0,26.0,22.0,20.0,43.0,25.0,28.0,26.0,17.0,7.0,18.0,24.0,5.0,70.0,41.0,21.0,93.0,6.0,20.0,17.0,5.0,20.0,5.0,7.0,48.0,10.0,5.0,11.0,5.0,19.0,16.0,18.0,14.0,34.45,52.17,49.98,76.88,0.0,0.0,0.0,1.35706,1.57805,1.35543,0.0,0.0,0.0,0.0,0.0,1.48055,0.0,0.0,0.0,0.0,0.0,1.61448,1.27192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.30645,2.15791,1.24603,1
8.0,13.0,18.0,10.0,16.0,22.0,23.0,36.0,23.0,20.0,38.0,7.0,22.0,40.0,92.0,25.0,49.0,24.0,14.0,41.0,47.0,7.0,68.0,19.0,42.0,48.0,7.0,22.0,30.0,7.0,19.0,9.0,7.0,40.0,12.0,11.0,19.0,4.0,25.0,23.0,21.0,10.0,23.7,53.28,45.9,278.318,1.96648,2.23207,1.89432,3.83373,1.88266,2.41045,2.36759,2.41622,3.01002,2.52325,1.52406,1.93168,4.32688,3.84486,3.98365,0.0,1.41162,4.51596,4.12492,0.0,2.44792,1.83893,1.9545,1.51413,0.0,2.37214,0.0,5.39928,0.0,1.46797,7.03051,1.99702,2.1635,1.05695,1
12.0,11.0,20.0,13.0,12.0,16.0,20.0,13.0,31.0,20.0,18.0,14.0,19.0,42.0,60.0,8.0,24.0,50.0,14.0,10.0,13.0,4.0,66.0,32.0,53.0,90.0,11.0,20.0,22.0,3.0,16.0,7.0,10.0,52.0,5.0,6.0,10.0,4.0,22.0,16.0,33.0,8.0,24.2,34.41,57.12,89.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.81678,1.76574,0.0,1
12.0,17.0,16.0,15.0,15.0,18.0,22.0,39.0,37.0,16.0,33.0,14.0,55.0,16.0,49.0,15.0,22.0,13.0,20.0,18.0,26.0,17.0,93.0,56.0,69.0,97.0,18.0,12.0,17.0,31.0,16.0,11.0,8.0,68.0,6.0,9.0,17.0,4.0,20.0,34.0,22.0,10.0,29.35,64.38,37.74,56.42,0.0,0.0,1.73656,4.41823,6.54316,3.1337,2.04881,0.0,1.77348,1.95323,1.31664,0.0,1.56166,1.76167,0.0,0.0,0.0,1.68624,1.70228,0.0,2.92513,2.02373,2.34938,1.93027,0.0,0.0,0.0,2.25472,0.0,1.19269,0.0,3.25989,3.36841,1.3935,1
10.0,17.0,12.0,18.0,32.0,32.0,34.0,5.0,49.0,35.0,34.0,33.0,29.0,29.0,43.0,21.0,27.0,26.0,11.0,120.0,154.0,12.0,47.0,32.0,29.0,0.0,16.0,30.0,31.0,15.0,15.0,12.0,10.0,37.0,15.0,14.0,22.0,12.0,22.0,27.0,18.0,15.0,30.45,140.748,370.566,1958.08,2.17804,2.44727,5.4971,5.69515,6.65338,6.81147,2.45628,4.76947,1.87503,2.78784,2.07804,1.82972,5.08468,4.51844,4.5429,2.41346,3.00144,3.91668,4.03236,1.43047,7.36069,2.80498,3.08446,2.06567,1.80084,4.18964,2.12737,2.36401,2.43716,3.8278,6.39374,6.46804,6.38184,1.3835,1
15.0,15.0,18.0,14.0,41.0,17.0,17.0,25.0,27.0,27.0,16.0,36.0,25.0,39.0,145.0,23.0,30.0,48.0,32.0,44.0,34.0,11.0,56.0,21.0,52.0,28.0,11.0,28.0,36.0,15.0,20.0,9.0,7.0,42.0,11.0,11.0,21.0,6.0,24.0,22.0,27.0,11.0,27.75,50.505,109.14,523.156,3.18247,3.67377,1.71498,2.54533,1.84582,2.70163,0.0,3.99034,1.55053,1.57836,1.69932,1.95938,5.56695,4.87634,5.39184,1.84195,1.77187,1.81416,1.66885,0.0,3.32146,1.35468,1.33939,1.37628,0.0,2.22439,0.0,3.13114,1.27801,1.77213,9.01358,3.01794,3.10338,0.0,1
16.0,15.0,20.0,19.0,16.0,9.0,15.0,14.0,46.0,17.0,20.0,7.0,25.0,26.0,42.0,24.0,16.0,18.0,19.0,4.0,15.0,8.0,40.0,24.0,30.0,64.0,22.0,10.0,26.0,13.0,21.0,11.0,14.0,42.0,3.0,6.0,10.0,4.0,22.0,18.0,26.0,16.0,28.35,83.25,49.98,2.48,0.0,0.0,0.0,0.0,1.33961,1.15605,0.0,0.0,0.0,1.22854,0.0,1.44206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29437,0.0,1.27177,1.19557,0.0,0.0,0.0,0.0,0.0,0.0,1.1847,0.0,1.34196,1.25174,0.0,1
15.0,14.0,16.0,14.0,23.0,7.0,19.0,18.0,7.0,11.0,25.0,29.0,18.0,26.0,38.0,8.0,19.0,18.0,22.0,19.0,20.0,15.0,33.0,61.0,23.0,93.0,14.0,16.0,16.0,21.0,16.0,6.0,8.0,40.0,6.0,8.0,7.0,5.0,15.0,14.0,20.0,9.0,19.6,89.91,73.44,60.76,0.0,0.0,0.0,0.0,0.0,0.974341,0.0,0.0,0.0,0.0,0.0,1.54853,0.0,0.0,0.0,0.0,0.0,1.42712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18277,1.14668,0.0,1
11.0,18.0,15.0,17.0,23.0,29.0,27.0,22.0,14.0,30.0,14.0,22.0,13.0,47.0,36.0,24.0,10.0,36.0,27.0,18.0,47.0,8.0,101.0,52.0,19.0,8.0,15.0,20.0,45.0,13.0,11.0,5.0,8.0,41.0,10.0,12.0,13.0,7.0,26.0,17.0,19.0,13.0,24.05,64.38,126.786,100.44,0.0,0.0,2.50277,3.04091,2.7338,3.43597,1.71013,2.63416,1.4787,1.51647,1.31574,0.0,0.0,0.0,0.0,0.0,0.0,2.83625,2.39422,2.34368,4.21544,1.37662,1.36046,1.55915,0.0,0.0,4.37726,1.80343,0.0,1.33338,2.15336,2.81031,2.56095,1.73698,1
19.0,16.0,26.0,24.0,19.0,5.0,15.0,11.0,24.0,18.0,23.0,29.0,42.0,29.0,159.0,17.0,19.0,27.0,14.0,10.0,17.0,12.0,40.0,41.0,60.0,72.0,11.0,18.0,52.0,13.0,19.0,6.0,6.0,36.0,8.0,11.0,12.0,3.0,26.0,19.0,23.0,13.0,40.6,63.27,76.5,70.06,0.0,1.51711,1.59081,1.37575,1.37119,1.32501,1.60081,0.0,1.59474,1.31751,0.0,0.0,1.63988,1.64053,1.50332,0.0,1.45084,1.28389,1.27044,1.29355,1.2088,0.0,0.0,1.33828,1.82245,0.0,0.0,1.70205,0.0,1.17483,0.0,1.13324,1.23796,0.0,1
15.0,12.0,18.0,14.0,6.0,24.0,19.0,12.0,16.0,53.0,128.0,51.0,12.0,23.0,4.0,11.0,16.0,74.0,20.0,90.0,167.0,18.0,40.0,198.0,568.0,4.0,16.0,124.0,480.0,5.0,15.0,16.0,15.0,48.0,9.0,24.0,33.0,4.0,17.0,18.0,28.0,4.0,32.25,42.18,55.08,57.66,0.0,0.0,1.40912,1.91412,1.97893,1.88709,0.0,0.0,0.0,1.33866,0.0,0.0,0.0,0.0,0.0,0.0,1.52992,1.32143,1.33422,1.33325,2.06376,0.0,0.0,0.0,0.0,0.0,0.0,1.75513,0.0,0.0,0.0,2.01082,1.9694,0.0,1
8.0,8.0,10.0,10.0,22.0,17.0,18.0,9.0,29.0,21.0,11.0,20.0,25.0,19.0,37.0,25.0,37.0,51.0,5.0,14.0,19.0,12.0,35.0,34.0,33.0,20.0,8.0,9.0,23.0,9.0,15.0,5.0,6.0,34.0,5.0,10.0,9.0,4.0,12.0,17.0,22.0,7.0,18.45,59.94,39.78,52.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13.0,19.0,26.0,19.0,13.0,14.0,13.0,20.0,9.0,23.0,26.0,14.0,13.0,36.0,27.0,23.0,17.0,53.0,20.0,18.0,19.0,2.0,65.0,37.0,42.0,105.0,15.0,22.0,20.0,9.0,15.0,14.0,8.0,40.0,8.0,8.0,16.0,4.0,18.0,20.0,25.0,10.0,36.2,28.86,45.9,97.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16908,1
10.0,16.0,18.0,18.0,20.0,4.0,10.0,1.0,10.0,6.0,6.0,36.0,26.0,29.0,50.0,3.0,1.0,48.0,16.0,15.0,8.0,7.0,37.0,32.0,15.0,44.0,9.0,15.0,24.0,15.0,12.0,7.0,7.0,48.0,4.0,5.0,9.0,4.0,16.0,15.0,24.0,11.0,16.95,24.42,8.16,6.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.46038,1.30207,1.35644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18801,0.0,0.0,1.16939,0.0,1
15.0,19.0,18.0,21.0,31.0,11.0,21.0,9.0,38.0,21.0,19.0,7.0,39.0,42.0,70.0,36.0,24.0,27.0,11.0,17.0,25.0,7.0,40.0,48.0,50.0,97.0,11.0,25.0,29.0,19.0,11.0,8.0,6.0,37.0,13.0,10.0,17.0,6.0,24.0,25.0,23.0,9.0,31.6,43.29,106.08,198.4,0.0,0.0,1.75146,2.13081,2.34335,1.4348,0.0,0.0,1.79964,1.67432,0.0,0.0,1.51547,1.63771,0.0,0.0,0.0,1.62271,1.5622,0.0,1.26866,1.44977,2.01504,1.55179,0.0,0.0,0.0,2.44052,0.0,0.0,0.0,1.69948,1.68227,0.0,1
16.0,15.0,24.0,15.0,19.0,7.0,13.0,0.0,10.0,13.0,25.0,14.0,39.0,34.0,66.0,21.0,30.0,29.0,16.0,9.0,15.0,10.0,63.0,56.0,55.0,121.0,10.0,21.0,27.0,15.0,14.0,8.0,7.0,51.0,6.0,4.0,8.0,2.0,20.0,20.0,25.0,11.0,31.6,49.95,115.26,95.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
12.0,16.0,14.0,14.0,21.0,13.0,26.0,5.0,27.0,10.0,15.0,36.0,29.0,48.0,102.0,42.0,17.0,24.0,15.0,58.0,90.0,12.0,53.0,24.0,46.0,0.0,7.0,13.0,41.0,21.0,20.0,8.0,8.0,37.0,9.0,14.0,15.0,5.0,20.0,22.0,20.0,11.0,30.4,63.27,119.34,463.822,0.0,1.41651,2.42126,3.15394,5.53523,2.72372,2.1901,2.54001,1.57933,1.33335,1.28373,0.0,1.50326,0.0,0.0,0.0,1.46476,2.56107,2.1438,1.46217,3.10141,2.35934,3.2024,3.0021,2.3175,0.0,1.81673,7.57592,0.0,1.25724,2.17662,2.82958,2.7251,0.0,1
26.0,24.0,27.0,22.0,28.0,14.0,12.0,18.0,19.0,35.0,29.0,44.0,44.0,40.0,41.0,24.0,38.0,30.0,16.0,9.0,17.0,20.0,30.0,54.0,63.0,60.0,12.0,19.0,23.0,11.0,18.0,7.0,11.0,48.0,5.0,12.0,15.0,4.0,21.0,22.0,25.0,13.0,35.0,44.178,43.86,49.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09096,0.0,0.0,1
15.0,12.0,14.0,19.0,26.0,18.0,18.0,10.0,25.0,23.0,31.0,7.0,13.0,37.0,11.0,34.0,20.0,27.0,15.0,62.0,81.0,17.0,59.0,63.0,24.0,0.0,15.0,18.0,45.0,11.0,20.0,10.0,8.0,47.0,8.0,14.0,18.0,4.0,25.0,23.0,20.0,13.0,33.95,78.81,135.66,227.54,1.25744,0.0,3.05677,2.47606,2.46774,5.71734,0.0,0.0,0.0,1.42536,2.36757,1.54672,1.71982,1.6819,0.0,0.0,0.0,1.8879,1.90895,0.0,2.37763,1.28532,1.24579,1.63715,0.0,0.0,0.0,2.26183,0.0,0.0,0.0,1.9639,2.14122,0.0,1
8.0,11.0,10.0,7.0,13.0,21.0,24.0,25.0,7.0,18.0,13.0,14.0,27.0,14.0,34.0,25.0,12.0,14.0,10.0,12.0,27.0,1.0,42.0,30.0,26.0,24.0,7.0,22.0,29.0,7.0,16.0,6.0,8.0,28.0,5.0,13.0,14.0,3.0,15.0,15.0,14.0,7.0,21.95,73.26,33.66,75.578,0.0,0.0,0.0,1.35621,1.18549,1.38808,0.0,0.0,1.54875,1.38977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38701,1.40414,0.0,1.30773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1234,1.24099,1
14.0,19.0,27.0,18.0,11.0,8.0,13.0,6.0,37.0,15.0,15.0,7.0,39.0,33.0,26.0,14.0,0.0,17.0,31.0,23.0,17.0,8.0,87.0,52.0,65.0,36.0,11.0,14.0,23.0,17.0,14.0,5.0,4.0,38.0,6.0,9.0,12.0,8.0,19.0,19.0,22.0,8.0,21.8,23.31,34.782,35.34,1.29521,0.0,0.0,1.1992,1.2633,1.10689,0.0,0.0,0.0,0.0,1.40299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.14287,0.0,0.0,0.0,1.19097,0.0,0.0,0.0,0.0,1.63678,0.0,1.2473,0.0,1.29964,1.41632,0.0,1
17.0,27.0,30.0,18.0,35.0,30.0,42.0,10.0,26.0,45.0,34.0,58.0,30.0,40.0,60.0,56.0,20.0,46.0,19.0,78.0,71.0,14.0,30.0,84.0,42.0,157.0,18.0,25.0,44.0,11.0,19.0,11.0,16.0,48.0,15.0,22.0,30.0,5.0,19.0,20.0,19.0,11.0,51.1,92.13,97.92,252.464,0.0,2.94017,1.68515,1.63867,4.78781,2.82904,0.0,2.42869,0.0,1.40151,1.37451,1.7444,1.80207,1.65421,1.71085,0.0,1.51478,1.35774,1.44445,0.0,1.80754,1.55052,1.50034,0.0,0.0,0.0,0.0,0.0,0.0,1.36456,0.0,2.48382,2.32987,0.0,1
15.0,17.0,16.0,15.0,44.0,18.0,23.0,28.0,23.0,16.0,11.0,29.0,22.0,40.0,149.0,12.0,6.0,31.0,24.0,16.0,60.0,11.0,68.0,45.0,46.0,0.0,14.0,17.0,36.0,5.0,14.0,7.0,10.0,41.0,14.0,11.0,23.0,11.0,22.0,23.0,27.0,10.0,27.35,46.62,132.6,473.432,1.58288,1.63246,2.87498,3.97101,1.48468,1.93726,0.0,3.0851,1.92847,1.89405,1.36424,1.48633,1.87265,1.61083,1.62578,0.0,1.42442,2.18353,1.87138,0.0,2.4531,1.23317,0.0,0.0,0.0,2.2662,0.0,2.03462,1.483,2.44559,2.19268,2.14907,2.15408,0.0,1
15.0,12.0,18.0,15.0,14.0,18.0,32.0,9.0,19.0,31.0,30.0,22.0,29.0,46.0,160.0,21.0,24.0,26.0,13.0,30.0,62.0,27.0,48.0,21.0,39.0,44.0,15.0,22.0,44.0,27.0,24.0,17.0,12.0,60.0,12.0,17.0,25.0,3.0,27.0,17.0,23.0,11.0,33.45,61.05,90.27,400.272,0.0,1.56959,2.9852,3.33067,4.25117,3.21681,0.0,1.9036,1.78694,1.97037,1.60618,2.17797,2.44692,2.00939,2.12035,0.0,1.43448,1.66508,1.74808,0.0,2.87924,2.04999,2.40782,1.70771,0.0,0.0,0.0,0.0,0.0,1.41544,2.81675,9.1848,8.92194,1.25192,1
8.0,12.0,14.0,18.0,26.0,15.0,29.0,10.0,23.0,18.0,39.0,41.0,18.0,12.0,80.0,31.0,13.0,37.0,23.0,79.0,92.0,16.0,59.0,34.0,52.0,40.0,10.0,12.0,77.0,9.0,11.0,11.0,7.0,45.0,13.0,11.0,13.0,6.0,27.0,16.0,25.0,10.0,36.85,73.26,176.664,157.542,0.0,0.0,2.71647,5.40034,3.58847,3.90005,1.63337,2.51226,0.0,1.55521,1.57461,1.92184,2.90966,2.52789,2.73257,0.0,0.0,1.73794,1.92122,0.0,1.90811,1.31545,1.21975,1.55584,0.0,0.0,0.0,1.82033,0.0,0.0,0.0,2.31164,2.51384,1.29106,1
16.0,16.0,16.0,11.0,14.0,25.0,20.0,2.0,12.0,17.0,18.0,7.0,17.0,38.0,14.0,17.0,15.0,40.0,20.0,10.0,13.0,5.0,2.0,27.0,36.0,72.0,10.0,15.0,19.0,19.0,16.0,8.0,10.0,37.0,8.0,9.0,16.0,5.0,18.0,20.0,18.0,11.0,27.9,56.943,53.04,55.8,0.0,0.0,2.90567,1.38488,1.48126,1.16166,0.0,0.0,0.0,1.28933,1.56142,1.92391,0.0,0.0,0.0,0.0,0.0,1.44855,1.29678,0.0,1.29474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.97885,2.08212,0.0,1
12.0,18.0,22.0,14.0,22.0,14.0,15.0,25.0,34.0,8.0,30.0,0.0,23.0,31.0,43.0,24.0,8.0,22.0,25.0,21.0,24.0,7.0,36.0,28.0,55.0,64.0,16.0,15.0,26.0,9.0,16.0,7.0,6.0,39.0,9.0,6.0,11.0,6.0,20.0,16.0,31.0,9.0,32.4,27.75,96.9,82.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39256,0.0,1.53308,0.0,0.0,1.48174,1.38409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27593,0.0,1.30555,1.32627,0.0,1
6.0,12.0,11.0,7.0,33.0,13.0,18.0,34.0,36.0,16.0,23.0,29.0,15.0,26.0,53.0,21.0,1.0,14.0,13.0,43.0,71.0,5.0,4.0,65.0,24.0,68.0,9.0,17.0,22.0,3.0,18.0,4.0,7.0,40.0,12.0,13.0,14.0,11.0,21.0,16.0,18.0,8.0,18.0,75.036,192.78,741.892,0.0,1.76066,2.87521,5.23496,3.3853,7.06728,1.7868,2.89203,1.59914,2.00732,3.46214,5.36608,1.92608,1.98089,1.79723,0.0,1.42068,2.73838,2.60031,1.67293,7.59667,1.65143,1.56383,1.9208,1.66717,0.0,0.0,1.68105,1.83955,3.00211,2.70812,3.33311,3.35456,0.0,1
11.0,9.0,20.0,13.0,21.0,12.0,13.0,3.0,24.0,11.0,8.0,7.0,12.0,27.0,51.0,0.0,5.0,31.0,6.0,8.0,13.0,4.0,40.0,26.0,31.0,8.0,12.0,12.0,15.0,5.0,15.0,7.0,9.0,45.0,5.0,3.0,7.0,4.0,15.0,14.0,17.0,10.0,25.1,42.18,61.2,69.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26518,1.29785,1.462,0.0,0.0,0.0,0.0,0.0,1.33919,1.46001,1.21864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
11.0,13.0,17.0,9.0,14.0,37.0,29.0,7.0,28.0,56.0,129.0,7.0,12.0,33.0,11.0,0.0,62.0,107.0,10.0,78.0,81.0,4.0,42.0,156.0,323.0,97.0,20.0,114.0,374.0,29.0,16.0,16.0,10.0,40.0,18.0,29.0,25.0,3.0,15.0,23.0,20.0,5.0,16.05,34.41,67.32,37.2,0.0,0.0,1.88448,1.42215,0.0,1.44989,0.0,0.0,0.0,1.37575,0.0,0.0,2.04494,1.71438,1.90651,0.0,0.0,0.0,0.0,0.0,1.72643,1.21892,0.0,0.0,0.0,0.0,0.0,2.06937,0.0,0.0,0.0,0.0,1.14947,1.25939,1
15.0,20.0,24.0,17.0,0.0,18.0,10.0,0.0,19.0,23.0,49.0,29.0,29.0,43.0,21.0,16.0,27.0,146.0,17.0,27.0,123.0,20.0,11.0,24.0,125.0,20.0,13.0,30.0,159.0,0.0,12.0,10.0,10.0,41.0,6.0,23.0,33.0,5.0,18.0,18.0,17.0,6.0,28.3,16.65,42.84,55.18,1.37211,0.0,0.0,1.25599,1.29659,1.30256,0.0,0.0,0.0,1.29945,1.34004,1.39952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29581,0.0,0.0,0.0,1.38388,0.0,0.0,0.0,0.0,0.0,1.21689,0.0,1.68517,1.75711,0.0,1
20.0,22.0,22.0,25.0,30.0,38.0,27.0,16.0,38.0,47.0,29.0,36.0,29.0,27.0,33.0,17.0,1.0,17.0,28.0,56.0,94.0,8.0,44.0,58.0,73.0,16.0,11.0,26.0,41.0,11.0,22.0,12.0,12.0,45.0,12.0,25.0,26.0,6.0,22.0,29.0,20.0,9.0,32.6,84.36,120.36,551.49,1.3112,2.01343,3.15099,5.75671,13.6433,5.11373,2.2547,2.75471,2.98039,3.13183,2.5119,3.01193,1.70493,1.81211,0.0,2.35705,2.52298,2.71345,2.42835,2.03771,5.14465,2.10106,2.07227,5.13827,3.69841,0.0,2.00214,3.16651,1.7037,2.49873,2.35232,11.538,11.3051,0.0,1
17.0,20.0,36.0,15.0,19.0,43.0,51.0,0.0,23.0,62.0,110.0,22.0,41.0,65.0,42.0,19.0,22.0,17.0,16.0,84.0,81.0,18.0,90.0,198.0,635.0,40.0,10.0,87.0,351.0,35.0,15.0,9.0,16.0,59.0,9.0,17.0,28.0,8.0,25.0,21.0,25.0,15.0,38.45,107.559,121.38,182.28,1.69227,1.73416,3.12687,3.30081,4.70416,6.7764,0.0,2.98529,1.49187,2.04183,3.5176,2.52738,1.45959,1.60954,0.0,0.0,1.50973,2.5448,2.51235,1.44669,3.25937,1.66002,1.41961,1.48579,0.0,1.84012,0.0,3.22662,0.0,1.54176,2.53211,4.87998,4.63591,1.3709,1
13.0,18.0,29.0,14.0,42.0,34.0,18.0,30.0,25.0,37.0,18.0,22.0,18.0,53.0,232.0,35.0,50.0,36.0,16.0,21.0,23.0,11.0,54.0,52.0,62.0,105.0,18.0,35.0,54.0,27.0,15.0,11.0,8.0,42.0,15.0,11.0,16.0,9.0,17.0,25.0,23.0,13.0,30.6,56.61,107.1,135.408,0.0,3.92346,1.80636,1.25617,1.92409,2.79006,0.0,4.03951,1.44396,1.35342,3.30049,5.27659,1.5885,0.0,0.0,2.0102,2.14042,1.45785,1.55369,0.0,1.33927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0796,3.08782,4.19207,7.13031,6.54212,0.0,1
11.0,13.0,19.0,15.0,13.0,25.0,13.0,23.0,27.0,13.0,25.0,14.0,50.0,37.0,163.0,27.0,22.0,24.0,15.0,46.0,66.0,12.0,14.0,45.0,58.0,36.0,12.0,17.0,78.0,3.0,12.0,5.0,8.0,47.0,6.0,11.0,11.0,4.0,21.0,18.0,25.0,8.0,18.35,38.85,40.8,253.766,1.27006,1.44883,2.58251,2.46032,4.2501,5.252,0.0,0.0,1.77229,1.72434,1.41541,0.0,2.18705,1.89685,1.75153,0.0,1.52493,1.74179,1.56675,1.21108,3.70403,1.56646,1.54681,2.32442,1.6605,0.0,2.07234,1.81745,0.0,1.60118,2.48838,2.40679,2.37595,1.77798,1
9.0,13.0,14.0,12.0,7.0,11.0,17.0,7.0,29.0,23.0,18.0,29.0,41.0,16.0,42.0,25.0,27.0,20.0,14.0,12.0,21.0,11.0,73.0,24.0,39.0,60.0,10.0,16.0,32.0,7.0,17.0,10.0,7.0,37.0,6.0,9.0,11.0,3.0,19.0,14.0,13.0,7.0,33.95,41.07,72.42,43.4,0.0,0.0,0.0,0.0,1.30472,1.11314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56325,1.71269,0.0,1
